,date,startup,vertical,subvertical,city,investor,round,amount
1842,2016-03-08,LoveCycles,ecommerce,Women\\xe2\\x80\\x99s health Tracker,Bangalore,Prime Venture Partners,Seed/Angel,6.0
1843,2016-03-08,Kartrocket,ecommerce,ECommerce SAAS platform,New Delhi,"Undisclosed Japanese investor, Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding Co Ltd, 500 Start-Ups",PrivateEquity,64.0
1844,2016-03-08,dunzo,ecommerce,Daily Task Management App,Bangalore,"Aspada Investment Advisors, Blume Ventures.",Seed/Angel,5.2
1845,2016-03-09,Indiamart,ecommerce,B2B Marketplace for SMBs,Noida,Amadeus Capital,PrivateEquity,0.0
1846,2016-03-09,SmartVizX,tech,Virtual Reality Solutions,Noida,"Indian Angel Network, Stanford Angels, Entrepreneurs India",Seed/Angel,4.0
1847,2016-03-09,MyGubbi,realestate,Interior Design & Home D\\xc3\\xa9cor Solutions,Bangalore,"Vipul Parekh, ajesh K Murthy,",Seed/Angel,20.0
1848,2016-03-09,Nukkad Shops,ecommerce,Hyperlocal Grocery Delivery Service,Hyderabad,PurpleTalk Inc,Seed/Angel,8.0
1849,2016-03-09,Cloudacar,ecommerce,Carpooling Mobile App,Pune,"Amit Choudhary, Anuj Puri",Seed/Angel,0.0
1850,2016-03-09,Justride,ecommerce,Self Drive Car Rental,Mumbai,Dheeraj Jain & Other angel investors,Seed/Angel,3.2
1851,2016-03-09,Yana,ecommerce,Personal AI Transaction Engine App,Gurgaon,"Puneet Gupta,",Seed/Angel,0.0
1852,2016-03-10,Big Fish Ventures,food,premium dining lounges Chain,New Delhi,Undisclosed investors,PrivateEquity,88.8
1853,2016-03-10,Stylflip,ecommerce,Pre-Owned Fashion marketplace mobile app,Mumbai,"Raj Gala Shah, Zaheer Memon",Seed/Angel,0.0
1854,2016-03-10,Icertis,tech,Contract Management Software Solutions platform,Pune/Seattle,"Ignition Partners, Greycroft Partners, Fidelity Growth Partners India",PrivateEquity,120.0
1855,2016-03-10,Supplified,ecommerce,Construction material eTailer,New Delhi,Mohit Goel,Seed/Angel,8.0
1856,2016-03-11,JollyFoodFellow,tech,Food Related Marketing & Branding platform,Ahmedabad,Janak Parikh,Seed/Angel,0.0
1857,2016-03-14,PinkBlue,ecommerce,Medical Supplies eTailer,Bangalore,"Hari Krishna, Ajay Modani, Dr V Ravinder, Anirudh Rastogi, Abhishek Jain, Rakesh Gakhar, Rajeev Mudumba, Nagendra Prasad Bhanuprakash",Seed/Angel,1.788864
1858,2016-03-14,TruckingCube,transport_mobility,"Domestic, Commercial, and Industrial Goods Movers",New Delhi,Agarwal Movers Group,PrivateEquity,119.2
1859,2016-03-14,eSwasthya,ecommerce,Online Medicine Delivery Aggregator,Ahmedabad,Hemang Sahani,Seed/Angel,0.0
1860,2016-03-15,FlipClass,ecommerce,Tutor Search Platform,Bangalore,"S Chand and Co Pvt Ltd, Blume Ventures",PrivateEquity,8.0
1861,2016-03-15,Proximit,tech,Advertising Technology,Pune,Funding through 1Crowd platform,Seed/Angel,1.2
1862,2016-03-15,WithMe,ecommerce,Personalized Fashion App,Gurgaon,"Alex Kuruvilla, Pradeep Guha, Saket Dhankar, Rajan Pandhare",Seed/Angel,2.0
1863,2016-03-16,Gapoon,ecommerce,Hyperlocal Home Maintenance services,Bangalore,"Chandrashekar Tallapragada, Pankaj Kapoor",Seed/Angel,1.44
1864,2016-03-16,Avagmah,ecommerce,Online Education Portal,Bangalore,"Kris Gopalakrishnan, Atul Nishar",Seed/Angel,0.0
1865,2016-03-16,WorkIndia,ecommerce,Online Job Board,Mumbai,Beenext,Seed/Angel,0.0
1866,2016-03-16,Wealthy,ecommerce,Online Investment management portal,Bangalore,"Zishaan Hayath, Abhishek Goyal, Arjun and Rohan Malhotra, Harpreet Singh Grover, Gagan Dugal",Seed/Angel,2.0
1867,2016-03-17,Pramati,health,Specialized Patient Care platform,Noida,Undisclosed investors,Seed/Angel,1.6
1868,2016-03-17,Qlivery,ecommerce,Ondemand Concierge Service,Gurgaon,Swastika Company Ltd,Seed/Angel,1.84
1869,2016-03-17,HealthEnablr,ecommerce,Doctor Discovery and booking platform,Mumbai,Undisclosed investors,Seed/Angel,6.4
1870,2016-03-17,Liftiee,ecommerce,Car/ bike Pooling App,Mumbai,"Rannvijay Singh, Anita Hassanandani",Seed/Angel,0.864
1871,2016-03-18,Hello Curry,food,Quick Service Restaurant Chain,Hyderabad,Sashi Reddi & Other unnamed investors,PrivateEquity,12.0
1872,2016-03-19,goSporto,ecommerce,Online Sports discovery and booking platform,New Delhi,Naveen Gupta,Seed/Angel,0.24
1873,2016-03-21,OneClickWash,ecommerce,Online Laundry & Washing service Booking & Delivery,Gurgaon,Unitus Seed Fund,Seed/Angel,0.0
1874,2016-03-21,Girnar Software,ecommerce,Online News Media Network,Jaipur,Google Capital,PrivateEquity,0.0
1875,2016-03-21,Room On Call,ecommerce,Budget hotel aggregator,Gurgaon,CASHurDRIVE Marketing Pvt Ltd,PrivateEquity,16.0
1876,2016-03-22,Byju's,ecommerce,Educational Video Content Creator,Bangalore,"Sequoia India, Sofina",PrivateEquity,600.0
1877,2016-03-22,BigBasket,ecommerce,Online Grocery Shop,Bangalore,Abraaj Group,PrivateEquity,1200.0
1878,2016-03-22,DrivoJoy,ecommerce,On-demand 2-wheeler Servicing platform,Bangalore,"Indian Angel Network, Tracxn Labs & Others",Seed/Angel,4.8
1879,2016-03-22,Smartron,tech,Internet of Things Device manufacturer,Bangalore,Sachin Tendulkar,PrivateEquity,0.0
1880,2016-03-22,LifCare,ecommerce,Online Pharmacy portal,Jaipur,"Rajul Garg, Alok Mittal, Kunal Shah, Rishi Mandawat, Dheeraj Jain, Sandeep Tandon, Dexter Angel Circle",Seed/Angel,0.0
1881,2016-03-22,CreditSeva,ecommerce,Online Credit management tools,Hyderabad,"Pix Vine Capital, Infocomm Development Authority of Singapore",Seed/Angel,2.88
1882,2016-03-22,CityShor,ecommerce,online lifestyle media recommendation portal,Ahmedabad,GAIN,Seed/Angel,0.0
1883,2016-03-23,Endless Robotics,tech,Interior Painting Automation,Hyderabad,"Devidas Desai, Vipul Gautam, Singapore Angel Network",Seed/Angel,0.8
1884,2016-03-23,SP Robotics,tech,Robotic Classes for Students,Chennai,"Indian Angel Network,",Seed/Angel,2.4
1885,2016-03-23,StalkBuyLove,ecommerce,Fashion eTailer,New Delhi,"500 Startups, Littlerock, Singularity Ventures",Seed/Angel,0.0
1886,2016-03-23,eKincare,ecommerce,Healthcare related solutions,Hyderabad,"BitChemy Ventures, Maheshwari Investments Pvt Ltd, Anshoo Gaur, Rama Krishna Reddy, Sandeep Seerapu",PrivateEquity,2.64
1887,2016-03-23,HashLearn,ecommerce,Mobile based private tutoring services,,"Bhavish Aggarwal, Binny Bansal,\\xc2\\xa0 Rajan Anandan, Mekin Maheshwar, Sunil Kalra, Anupam Mittal, Krishna Mehra, Singapore Angel Network",Seed/Angel,0.0
1888,2016-03-23,Wheelstreet,ecommerce,Online Bike Rental platform,Bangalore,Broadbean Capital services,PrivateEquity,4.0
1889,2016-03-24,Horntell,ecommerce,Unified Push Notification service,Gurgaon,"Bharanidharan Viswanathan, Sanjiv Mittal, Shobhit Shukla, Rahul Agarwal",Seed/Angel,1.2
1890,2016-03-28,Schoolkart,ecommerce,Online Marketplace for Schools,Noida,Undisclosed investors,Seed/Angel,2.4
1891,2016-03-29,HealthEminds,ecommerce,Online mental healthcare,Bangalore,Robin Utthappa,Seed/Angel,0.0
1892,2016-03-29,Babygogo,ecommerce,Child healthcare experts aggregator mobile app,New Delhi,"Rajul Garg, Daljit Singh, Aditya Vij, Kishore Kumar, Shuchin Bajaj",Seed/Angel,2.4
1893,2016-03-29,Veritas Finance,fintech,Asset Based Lending platform,Chennai,Sarva Capital,PrivateEquity,37.6
1894,2016-03-29,QikShip,ecommerce,Mobile based Logistics provider,New Delhi,undisclosed investors,Seed/Angel,1.6
1895,2016-03-29,FixNix,ecommerce,GRC SAAS Platform,Chennai,Jay Vijayan,Seed/Angel,4.0
1896,2016-03-30,True Balance,tech,Mobile Balance Check App,Gurgaon,SoftBank Ventures Korea,PrivateEquity,0.0
1897,2016-03-30,Touchkin,health,Predictive Healthcare platform,Bangalore,"Alok Mittal, Amit Gupta, Anuj Srivastava, Himanshu Aggarwal, Raghunandan G, Puneet Agarwal",Seed/Angel,3.2
1898,2016-03-31,SwitchMe,ecommerce,Home Loan Rate comparison platform,Mumbai,"Mohandas Pai, Hiro Mashita, Singapore Angel Network, 500 Startups, Rajan Anandan, Ajay Sarupria",Seed/Angel,0.0
1899,2016-03-31,Transcell,health,Family Stem Cell Banking Services,Hyderabad,Indian Angel Network,Seed/Angel,0.0
1900,2016-02-01,Blue Tokai Coffee,ecommerce,Specialty Coffee Etailer,New Delhi,Snow Leopard Technology Ventures,Seed/Angel,0.0
1901,2016-02-02,Altizone,tech,IoT & M2M Solutions,Pune,"Wipro Ventures,\\xc2\\xa0 Lumis Partners",PrivateEquity,32.0
1902,2016-02-02,Oust App,ecommerce,Competitive Exam Preparation Platform,Bangalore,"T V Mohandas Pai,\\xc2\\xa0 Aarin Capital",Seed/Angel,0.0
1903,2016-02-02,Strike,ecommerce,Mobile Email productivity tool,Bangalore,Multiple investors through Ten Minute Million competition,Seed/Angel,0.18
1904,2016-02-02,MaaxMarket,ecommerce,Marketing Automation platform,,Multiple investors through Ten Minute Million competition,Seed/Angel,0.18
1905,2016-02-02,Gamooz,tech,Augmented Reality Solutions,Gurgaon,Multiple investors through Ten Minute Million competition,Seed/Angel,0.18
1906,2016-02-02,SoundSurround,tech,Audio Technology Solutions,Mumbai,Multiple investors through Ten Minute Million competition,Seed/Angel,0.18
1907,2016-02-03,Mazkara,ecommerce,Beauty & Wellness Platform,Pune / Dubai,Dunamis Ventures Pte Ltd.,Seed/Angel,8.0
1908,2016-02-03,RoadGods,ecommerce,Auto Spare Parts eTailer,New Delhi,Green House Ventures (GHV),Seed/Angel,0.8
1909,2016-02-03,Pindropmusic,ecommerce,Music Discovery Mobile App,Noida,Green House Ventures (GHV),Seed/Angel,0.8
1910,2016-02-03,Woodpie,ecommerce,Book Recommendation Service,Bangalore,Ingram Content Group,Seed/Angel,0.24
1911,2016-02-04,Perfumery,ecommerce,Fragrances & Perfume eTailer,New Delhi,Oranda Global & Others,Seed/Angel,0.24
1912,2016-02-05,Magic Crate,edtech,Children Education Platform,Bangalore,"TV Mohandas Pai, Aarin Capital",Seed/Angel,0.0
1913,2016-02-05,ZenDrive,tech,Safe Driving Data & Analytics platform,Bangalore / SFO,"Sherpa Capital, Nyca Partners and Thomvest Ventures",PrivateEquity,108.0
1914,2016-02-05,Smartcooky,ecommerce,Marketplace for Health Foods,New Delhi,"Vandana Luthra,",PrivateEquity,0.0
1915,2016-02-05,Turtlemint,ecommerce,online personalized insurance platform,Mumbai,Nexus Venture Partners,PrivateEquity,0.0
1916,2016-02-05,BHIVE,realestate,Workspace Rentals,Bangalore,"Raghunandan G, Venturesity, Arihant Patni",Seed/Angel,0.0
1917,2016-02-05,Gingercrush,ecommerce,Personalized Products & Merchandize eTailer,Vadodara,"Saha Fund, TV Mohandas Pai, Zia Mody, Mumbai Angels, Ananda Kallugadde, Rakesh Desai, Rakesh Malhotra",PrivateEquity,8.0
1918,2016-02-05,American Vision,ecommerce,Optical Store Aggregator Platform,Pune,Undisclosed investors,Seed/Angel,0.648
1919,2016-02-05,DawaiLelo,ecommerce,Healthcare Services & Online Pharmacy Mobile App,Varanasi,Undisclosed investors,Seed/Angel,0.416
1920,2016-02-06,Heads Up For Tails,ecommerce,Pet Products eTailer,New Delhi,Undisclosed investors,Seed/Angel,8.0
1921,2016-02-06,LiveNutriFit,health,Weight loss & Healthcare Info portal,New Delhi,"Mohit Goel, Vinod Jain & Others",Seed/Angel,0.0
1922,2016-02-08,Moglix,ecommerce,Industrial & Home Products Marketplace,New Delhi,Ratan Tata,PrivateEquity,0.0
1923,2016-02-08,iStyleYou,ecommerce,Personal Fashion Stylist App,Gurgaon,Green House Ventures (GHV),Seed/Angel,0.8
1924,2016-02-08,AdUrCup,ecommerce,Ad Network,New Delhi,Green House Ventures (GHV),Seed/Angel,0.8
1925,2016-02-08,Weddingz,ecommerce,online marketplace for wedding venues and vendors,Mumbai,Sixth Sense Ventures,PrivateEquity,0.0
1926,2016-02-08,Urban Dhobi,ecommerce,On Demand Laundry Services,Jaipur,"Vinod Bansal, Sanjeev Singhal",Seed/Angel,0.0
1927,2016-02-08,Gray Routes,ecommerce,Last mile logistics solutions,Mumbai,"Mahesh Parasuraman, Rahul Gautam & Others",Seed/Angel,0.0
1928,2016-02-08,Xpressbees,ecommerce,ECommerce Logistics solutions,Pune,"SAIF Partners, IDG Ventures India, Vertex Ventures, Valiant Capital",PrivateEquity,100.0
1929,2016-02-08,Invictus Oncology,health,Cancer therapeutic Info & Solutions,New Delhi,Ratan Tata,PrivateEquity,0.0
1930,2016-02-08,Hansel,tech,Mobile App Tech Solutions,Bangalore,"Endiya Partners, Mekin Maheshwari, Rajesh Sawhney",Seed/Angel,0.0
1931,2016-02-09,Inc42,ecommerce,Startup Focused Media News Portal,New Delhi,"India Ventures, Aarin Capital & Others",Seed/Angel,0.0
1932,2016-02-09,GOQii,tech,Personalized fitness coaching & Fitness band,Mumbai,Edelweiss Financial Services,PrivateEquity,0.0
1933,2016-02-10,Capzest,ecommerce,Digital Lending Platform,Mumbai,Lion Ventures,Seed/Angel,1.6
1934,2016-02-10,GlamStudios,ecommerce,Online Salon Aggregator,Noida,Aqeel Ahmed,Seed/Angel,0.0
1935,2016-02-10,Affimity,ecommerce,Social Networking platform,Bangalore,undisclosed investors,Seed/Angel,9.6
1936,2016-02-10,Anandakanda,tech,Medicine Intake Reminder System,Pune,undisclosed investors,Seed/Angel,1.2
1937,2016-02-10,JoulestoWatts,tech,IT services & Talent collaboration services startup,Bangalore,Manipal Global Education Services,Seed/Angel,0.0
1938,2016-02-10,Shopkirana,ecommerce,Retailer Supply Chain platform,Indore,"Atul Jain, Anil Gelra, Jaikumar Nair",Seed/Angel,0.0
1939,2016-02-10,Stylofie,ecommerce,Online Beauty Parlour search & discovery Platform,Gurgaon,Jaideep Mehta,Seed/Angel,0.0
1940,2016-02-10,OyBob,ecommerce,Hyperlocal Products & Services marketplace,Gurgaon,Sachin Dalal,Seed/Angel,0.0
1941,2016-02-12,ActOnMagic,tech,Cloud Analytics and Management Products,Bangalore,Jayabalan Subramanian,Seed/Angel,1.0
1942,2016-02-12,Bonhomia,food,premium Tea and Coffee,New Delhi,"Alok Rawat, Grey Orange Robotics",Seed/Angel,8.0
1943,2016-02-12,iGrenEnergi,tech,Solar Power Solutions,Mumbai,Sunil Mehta,Seed/Angel,8.0
1944,2016-02-12,RKSV,ecommerce,Online Stock Trading Platform,Mumbai,Kalaari Capital,PrivateEquity,32.0
1945,2016-02-15,Aasaanjobs,ecommerce,Online Recruitment Marketplace,Mumbai,"Aspada Advisors, IDG Ventures,\\xc2\\xa0 Inventus Capital",PrivateEquity,40.0
1946,2016-02-15,Snapdeal,ecommerce,Horizontal Online Marketplace,New Delhi,Ontario Teachers\\xe2\\x80\\x99 Pension Plan & Others,PrivateEquity,1600.0
1947,2016-02-15,Jugnoo,ecommerce,Transportation & On-demand delivery aggregator,Chandigarh,Saumya Tandon,PrivateEquity,0.0
1948,2016-02-15,Snapbizz,tech,Connectivity platform for local grocery stores,Bangalore,Ratan Tata,PrivateEquity,0.0
1949,2016-02-15,GoYaNo,ecommerce,Events & Restaurant Discovery Marketplace App,Gurgaon,Mukesh Kumar Gupta,Seed/Angel,0.4
1950,2016-02-15,RentSher,ecommerce,Online Household Product Rental platform,Bangalore,"Vaibhav Doshi, Abhay Singhal, Vibhu Garg, Joby Babu, Abhishek Acharya, Manish Shah",Seed/Angel,2.4
1951,2016-02-15,Buddy,fintech,Micro Lending Platform for eCommerce purchases,Bangalore,"Blume Ventures,\\xc2\\xa0 Tracxn Labs",Seed/Angel,4.0
1952,2016-02-15,Legistify,ecommerce,Online Legal services platform,New Delhi,Ranjit Singh,Seed/Angel,0.0
1953,2016-02-16,TableHero,ecommerce,Dynamic Restaurant Website creator,Bangalore,"GrowX Ventures, Kunal Shah, Sandeep Tandon, Haresh Chawla, Powai Lake Ventures, Globevestor",Seed/Angel,8.0
1954,2016-02-16,BetterPlace,tech,Data analytics based Verification services Platform,Bangalore,Unitus Seed Fund,Seed/Angel,7.76
1955,2016-02-16,Salebhai,ecommerce,"Sweets, Eatables, Handicrafts Online Marketplace",Ahmedabad,"Virendra Shekhawat, Deepak Chokhani, Yogesh Patel & Others",Seed/Angel,0.0
1956,2016-02-16,icustommadeit,ecommerce,Professional Custom creators Marketplace,Pune,"Brand Capital, Siddhivinayak Skyscrapers, Dinesh R. Challa",PrivateEquity,32.0
1957,2016-02-16,Tring,ecommerce,Instant Messaging App,Pune,Vishwadeep Bajaj & Others,Seed/Angel,0.0
1958,2016-02-16,Medinfi,ecommerce,Doctor & Clinics Discovery platform,Bangalore,"Rajnish Sinha, Prijit Debnath, Kanchan Ghoshal",Seed/Angel,0.0
1959,2016-02-17,Timemytask,ecommerce,On-Demand home cleaning services,Mumbai,Lead Angels,Seed/Angel,0.0
1960,2016-02-17,GameZop,tech,Mobile Gaming Platform,New Delhi,"KWAN Entertainment & Marketing Solutions, Powerhouse Ventures & Others",Seed/Angel,2.8
1961,2016-02-17,Notary Mama,ecommerce,On-demand Legal documentation and registration service,Bangalore,"Dr Nandish Domlur, Amit Sandill",Seed/Angel,0.0
1962,2016-02-17,The Viral Fever,ecommerce,Independent Online Video production company,Mumbai,Tiger Global,PrivateEquity,80.0
1963,2016-02-17,Avanti Learning,edtech,Private Coaching Classes,New Delhi,Michael & Susan Dell Foundation,PrivateEquity,40.0
1964,2016-02-17,Bollant Industries,tech,Eco-friendly consumer & packaging products,Hyderabad,Ratan Tata,PrivateEquity,0.0
1965,2016-02-18,GetVee,ecommerce,Matrimony & Couples only mobile platform,New Delhi,"Lightspeed Venture Partners, K Ganesh",PrivateEquity,0.0
1966,2016-02-18,HealthKumbh,ecommerce,Health related Information portal,Ahmedabad,Undisclosed investor,Seed/Angel,0.584
1967,2016-02-18,Unlaze,ecommerce,Social Networking app for outdoor interests,Gurgaon,"Sujal Shah, Dino Morea",Seed/Angel,0.0
1968,2016-02-18,Tracxn,tech,Indian Startup ecosystem trends analyzer & funding platform,Bangalore,"Nandan Nilekani, Mohandas Pai, Neeraj Arora, Anand Rajaraman, Girish Mathrubootham, Aneesh Reddy & Teruhide Sato",PrivateEquity,0.0
1969,2016-02-18,Careongo,ecommerce,Online Pharmacy store,New Delhi,Farooq Oomerbhoy & Other angel investors,Seed/Angel,2.4
1970,2016-02-18,Ark Robot,tech,Warehouse Automation,Bangalore,Qualcomm (Through QPrize Contest),Seed/Angel,2.8
1971,2016-02-19,Jaypore,ecommerce,Ethnic Products marketplace,New Delhi,Aavishkaar,PrivateEquity,40.0
1972,2016-02-19,Finance Buddha,ecommerce,Online Loan Comparison & Discovery platform,Bangalore,Chennai Angels,Seed/Angel,0.0
1973,2016-02-19,AlmaConnect,ecommerce,Alumni social network,New Delhi,"Mohandas Pai, Varun Aggarwal",Seed/Angel,0.0
1974,2016-02-19,Advantage Club,ecommerce,mobile platform for corporate employee benefits,Gurgaon,Purvi Ventures & Others,Seed/Angel,3.2
1975,2016-02-19,LocalRamu,ecommerce,mobile based aggregator for local service providers,Bangalore,3 undisclosed investors,Seed/Angel,0.0
1976,2016-02-22,Baby Berry,ecommerce,Parenting Mobile app,Bangalore,Nitin Bagmane & Other undisclosed investors,Seed/Angel,8.0
1977,2016-02-22,Magicpin,ecommerce,Hyperlocal Discover Mobile App,New Delhi,Lightspeed India,PrivateEquity,24.0
1978,2016-02-22,First Eat,ecommerce,Healthy Food Delivery platform,New Delhi,Undisclosed investor,Seed/Angel,0.8
1979,2016-02-22,SigTuple,tech,Healthcare based Tech Solutions,Bangalore,"Sachin Bansal, Binny Bansal, Accel Partners & Others",Seed/Angel,0.0
1980,2016-02-22,Taskbob,ecommerce,Hyperlocal Handyman services platform,Mumbai,"IvyCap Ventures, Orios Venture Partners, Mayfield India",PrivateEquity,36.0
1981,2016-02-22,Styledotme,ecommerce,Mobile Fashion App,New Delhi,Indian Angel Network,Seed/Angel,0.296
1982,2016-02-22,NewsLaundry,ecommerce,Independent News Media Portal,New Delhi,"Omidyar Network,\\xc2\\xa0 Vikram Lal, Abhijit Bhandari, Mahesh Murthy, Shashank Bhagat",PrivateEquity,0.0
1983,2016-02-23,CupoNation,ecommerce,Deals and Discount platform,Gurgaon,"Rocket Internet AG, Holtzbrink Ventures, New Enterprise Associates (NEA), e.ventures, ru-Net, Deutsche Telekom Strategic Investments (DTSI), Silicon Valley Bank",PrivateEquity,88.0
1984,2016-02-23,Aarav UAV,tech,unmanned aerial vehicles creator,Kanpur,"StartupXseed Ventures, The Phoenix Fund and others",Seed/Angel,0.0
1985,2016-02-24,Sayfix,ecommerce,Hyperlocal Home Services Provider,Bangalore,Yajnanarayana Kammaje,Seed/Angel,1.28
1986,2016-02-24,LoanZen,ecommerce,Peer to peer Lending marketplace,Bangalore,Tracxn Syndicate,Seed/Angel,0.0
1987,2016-02-24,NoBroker,ecommerce,Peer to peer property listing platform,Bangalore,"Beenext, Digital Garage, Beenos, Qualgro, Mamoru Taniya, SAIF Partners",PrivateEquity,80.0
1988,2016-02-24,AppilyEver,ecommerce,Online wedding services marketplace,Hyderabad,"Varun Aggarwal, Suresh Venkat, Raj Y",Seed/Angel,3.2
1989,2016-02-24,Pocketin,ecommerce,Hotel reservations & Deal platform,Noida,Swastika Company Ltd,Seed/Angel,1.2
1990,2016-02-24,FeetApart,ecommerce,Employee engagements & Rewards platform,Bangalore,Vishal Bali & Others,Seed/Angel,0.0
1991,2016-02-25,OfBusiness,ecommerce,B2B commerce Marketplace,Gurgaon,Matrix Partners India,PrivateEquity,40.0
1992,2016-02-25,CarveNiche,ecommerce,Personalized Learning Solutions & products,Bangalore,"Calcutta Angels, Lead Angels & Others",Seed/Angel,0.0
1993,2016-02-25,Juspay,ecommerce,Digital Payments solutions,Bangalore,"Accel Partners, Ashish Hemrajani, Parikshit Dar, Rajesh Balpande",PrivateEquity,46.4
