,date,startup,vertical,subvertical,city,investor,round,amount
784,2017-05-02,4tigo,Logistics,Truck Network company,Bangalore,"Accel Partners, Nandan Nilekani,",Private Equity,80.0
785,2017-05-02,SMECorner,Consumer Internet,Online Platform for small business loans,Mumbai,Dutch government fund,Private Equity,0.0
786,2017-05-02,ZippServe,Consumer Internet,Real estate risk assessment platform,Bangalore,undisclosed investors,Seed Funding,3.12
787,2017-05-03,Ola,Consumer Internet,Cab Aggregation App,Bangalore,"Falcon Edge Capital,\\xc2\\xa0 Capital Advisers",Private Equity,836.0
788,2017-05-03,Sumeru,Technology,Software & Mobile development services,Bangalore,undisclosed investors,Seed Funding,8.0
789,2017-05-04,Healthians,Consumer Internet,Online Diagnostics and wellness platform,New Delhi,"Asuka Holdings, YouWeCan Ventures, Beenext, Beenos, M&S Partners",Private Equity,0.0
790,2017-05-05,HealthMir,Consumer Internet,AI-based health content platform,New Delhi,Nimit Panigrahi,Seed Funding,0.0
791,2017-05-05,Uactive,Consumer Internet,Health-based social networking & discovery App,Mumbai,Hinduja family,Seed Funding,0.0
792,2017-05-05,i-lend,Consumer Internet,Peer-to-peer lending platform,Hyderabad,50K Ventures,Seed Funding,0.0
793,2017-05-05,Good Methods Global,Technology,Cloud Based Practice Management Software,Trivandrum,Accel Partners,Private Equity,0.0
794,2017-05-05,Balance App,Consumer Internet,Money Savings & Management App,Bangalore,Rainmatter,Seed Funding,1.864
795,2017-05-08,YepMe,eCommerce,Private Label Fashion etailer,Gurgaon,"Rainbow Digital Services Pvt. Ltd, ILearnFinance Academy Pvt. Ltd.",Private Equity,5.6
796,2017-05-08,Nightstay,Consumer Internet,Last minute hotel booking mobile app,New Delhi,"Indian Angels Network, LetsVenture",Seed Funding,0.0
797,2017-05-08,Devourin,Technology,Restaurant Automation Solution,Pune,Deepak Nathani,Seed Funding,0.0
798,2017-05-08,MyGreens,Food & Beverage,Cold-press Juices manufacturer,New Delhi,"Ajay Relan, LetsVenture",Seed Funding,8.0
799,2017-05-08,Ace Turtle,Technology,Omni-Channel Platform,Bangalore,"Vertex Ventures, C31 Ventures",Private Equity,40.0
800,2017-05-08,CureFit,Technology,Health-Tech Platform,Bangalore,"Trifecta Capital Advisors LLP, Prathithi Investment Trust, RNT Capital, Gokul Rajaram, Aditya Agarwal, Ruchi Sanghvi & others",Private Equity,25.6
801,2017-05-09,Curie Labs,Technology,Energy Analytics startup,New Delhi,Satoshi Studios,Seed Funding,0.4
802,2017-05-09,Uncanny Vision,Technology,Computer Vision on Embedded Systems,Bangalore,Anand Chandrasekaran,Seed Funding,0.0
803,2017-05-09,Anchanto,Technology,Ecommerce Fulfilment and Technology Platform,Pune,Luxasia Group,Private Equity,0.0
804,2017-05-09,Sequretek,Technology,IT Security & Data Management Services,Mumbai,"GVFL, Unicorn India Ventures",Private Equity,0.0
805,2017-05-10,Lucideus,Technology,Cyber Security Startup,New Delhi,"Vellayan Subbiah, Jonathan Boutelle, Rajan Anandan,\\xc2\\xa0 Rahul Chawla, Salil Donde, Amit Ranjan, Govind Rajan & Others",Seed Funding,0.0
806,2017-05-10,Vidooly,Consumer Internet,Video Intelligence platform,Noida,"Times Internet, GVFL",Private Equity,11.2
807,2017-05-10,Shopclues,eCommerce,Online marketplace,Gurgaon,InnoVen Capital,Private Equity,61.6
808,2017-05-10,Fourth Ambit,Consumer Internet,Community Building platform,Bangalore,1Crowd,Seed Funding,4.8
809,2017-05-10,Chymera VR,Technology,Advertising Platform for Virtual Reality,Bangalore,"Varsha Rao, Surojit Chatterjee, Nirav Choksi & Others",Seed Funding,0.0
810,2017-05-11,Early Salary,Consumer Internet,Online lending platform,Pune,"DG Ventures India, Dewan Housing Finance Corp",Private Equity,32.0
811,2017-05-11,Book My Diamond,eCommerce,Diamond B2B eTailer,Mumbai,Chirag Nikunj Sheth & Others,Seed Funding,0.0
812,2017-05-11,ION Energy,Technology,Clean Tech Startup,Mumbai,"Aakrit Vaish, Swapan Rajdev, Sushill Jiwarajka",Seed Funding,0.0
813,2017-05-12,Legal Raasta,Consumer Internet,Legal Services to SMEs & Individuals,New Delhi,Impanix Capital,Private Equity,40.0
814,2017-05-12,Log 9 Materials,Technology,NanoTech product developer,Bangalore,GEMs,Seed Funding,0.0
815,2017-05-12,Remit Guru,Consumer Internet,Digital money transfer platform,Mumbai,"Infibeam, CCavenue",Private Equity,3.728
816,2017-05-12,Aequm,eCommerce,Cloud ECommerce platform,Bangalore,undisclosed investors,Seed Funding,8.0
817,2017-05-15,Zapty,Technology,Project Management tool,Bangalore,IdeaSpring Capital,Seed Funding,4.0
818,2017-05-15,Vernacular.ai,Technology,Multi-lingual AI Platform for Businesses,Bangalore,Kstart Capital,Seed Funding,0.0
819,2017-05-16,Niki.ai,Technology,AI-based chatbot,Bangalore,SAP,Private Equity,0.0
820,2017-05-16,Telr,Technology,Online Payment Gateway,Mumbai,Innovations East,Private Equity,24.0
821,2017-05-16,Fynd,eCommerce,Fashion ECommerce Portal,Mumbai,Rocketship,Private Equity,4.0
822,2017-05-17,Genie,Consumer Internet,hyperlocal delivery and logistics mobile app,Chennai,undisclosed investors,Seed Funding,2.0
823,2017-05-17,Paysense,Consumer Internet,Online Lending platform,Mumbai,Jungle Ventures,Private Equity,42.4
824,2017-05-18,The Good Life,ECommerce,Online Luxury Tea etailer,Mumbai,"Ayesha Takia Azmi, Abu Farhan Azmi",Seed Funding,8.0
825,2017-05-18,PumpKart,eCommerce,Online Water Pumps etailer,Chandigarh,Dr. Ritesh Malik,Seed Funding,0.0
826,2017-05-18,Paytm,ECommerce,Mobile Wallet & ECommerce platform,Bangalore,SoftBank Group,Private Equity,11200.0
827,2017-05-19,EzCred,Consumer Internet,Consumer Lending Platform,Bangalore,"Dheeraj Pandey, Rajesh Yohannan, Akash Garg",Seed Funding,8.0
828,2017-05-19,HealthSutra,Food & Beverage,Health Food Maker,Hyderabad,"Ankur Capital, Hyderabad Angels",Seed Funding,0.0
829,2017-05-20,YepMe,eCommerce,Private Fashion Brand etailer,New Delhi,Gokaldas Exports Ltd,Private Equity,0.0
830,2017-05-22,Delhivery,Logistics,ECommerce Logistics provider,New Delhi,Fosun International,Private Equity,240.0
831,2017-05-22,ZipGrid,Consumer Internet,"Cashless, paperless solutions for Housing societies",Mumbai,"JLL, 1Crowd",Seed Funding,4.0
832,2017-05-23,TravelSpice,ECommerce,Travel ECommerce portal,Hyderabad,Eagle10 Ventures,Seed Funding,0.0
833,2017-05-23,Magicpin,Consumer Internet,Hyperlocal discovery platform,Gurgaon,"Lightspeed Venture Partners, Vy Capital,",Private Equity,52.8
834,2017-05-23,The Print,Consumer Internet,News Portal,New Delhi,"Ratan Tata, Nandan Nilekani, Uday Kotak, Vijay Shekhar Sharma, Kiran Mazumdar-Shaw, Rajiv C Mody",Seed Funding,0.0
835,2017-05-23,Box8,Consumer Internet,Food Delivery Platform,Mumbai,Trifecta Capital,Private Equity,8.0
836,2017-05-24,GenNext Students,Consumer Internet,Online Tutoring Services,Mumbai,Undisclosed Investors,Seed Funding,4.64
837,2017-05-25,Aye Finance,Finance,Non-Banking Financial Company,Gurgaon,Blue Orchard,Private Equity,64.0
838,2017-05-26,WhatsLoan,Consumer Internet,Online Lending mobile app,Bangalore,Lahiri Music\\xe2\\x80\\x99s family office,Seed Funding,0.0
839,2017-05-29,Cube Consumer Services,Consumer Internet,Finance management Mobile app,Mumbai,undisclosed,Seed Funding,0.0
840,2017-05-29,Nivesh,Consumer Internet,Online MF investment platform,Noida,"PV Sahad, Sandeep Shroff, Rahul Gupta",Seed Funding,0.0
841,2017-05-29,Wowflux,Technology,image Processing solution,New Delhi,Undisclosed Investors,Seed Funding,0.0
842,2017-05-29,Collateral Medical,eCommerce,Online Medical equipment supplier,Mumbai,Carpediem Capital,Private Equity,28.0
843,2017-05-30,Loadshare,Logistics,Express Logistics Network,Bangalore,Matrix Partners,Seed Funding,0.0
844,2017-05-30,SimpliLend,Consumer Internet,Online lending platform,New Delhi,Undisclosed Investors,Seed Funding,0.0
845,2017-05-30,Supr Daily,Consumer Internet,Subscription based delivery platform,Mumbai,"Soma Capital, Great Oaks Ventures, 122 West Ventures",Private Equity,12.0
846,2017-05-30,Swiggy,Consumer Internet,Online food delivery platform,Bangalore,"Nasper, Accel India, SAIF Partners, Bessemer Venture Partners, Harmony Partners, Norwest Venture Partners",Private Equity,640.0
847,2017-05-31,SastaSundar,eCommerce,Online Pharmacy,Kolkata,Rohto Pharmaceutical,Private Equity,40.0
848,2017-05-31,Magicpin,Consumer Internet,Hyperlocal Discovery\\xc2\\xa0 & Rewards platform,Gurgaon,"Lightspeed India Partners, Waterbridge Ventures",Private Equity,56.0
849,2017-04-01,Cashe,Consumer Internet,Online & Mobile based Lending platform,Mumbai,"Mathew Cyriac, Florintree Advisors,",Private Equity,30.4
850,2017-04-03,Eruditus,Education,Executive Education Provider,Mumbai,Bertelsmann India,Private Equity,65.6
851,2017-04-03,TestBook,Consumer Internet,Online Test Preparation Platform,Mumbai,Matrix Partners India,Private Equity,0.0
852,2017-04-03,Healthcare at Home,Healthcare,Home Healthcare Provider,Noida,Quadria Capital Advisors,Private Equity,320.0
853,2017-04-03,Tyre Express,Technology,Enterprise IoT solutions For Tyre Performance,Mumbai,Rohitash Gupta,Seed Funding,0.0
854,2017-04-03,SmartCoin,Consumer Internet,Micro Lending platform,Bangalore,Unicorn India Ventures & Others,Private Equity,0.0
855,2017-04-04,WayCool,Food & Beverage,Fresh-Produce Distribution Platform,Chennai,Aspada Investments,Private Equity,21.6
856,2017-04-04,Perfios,Technology,Fin-Tech Solutions,Bangalore,Bessemer Venture Partners,Private Equity,48.8
857,2017-04-04,Whatfix,Technology,Interactive Tech-Support Guides,Bangalore,"Stellaris Venture Partners, Helion Venture Partners, Powerhouse Ventures, Gokul Rajaram, Girish Mathrubootham, Aneesh Reddy, Vispi Daver",Private Equity,29.52
858,2017-04-04,ElastiRun,Technology,App based Logistics & Distribution platform,Pune,"Kalaari Capital, Norwest Venture Partners",Private Equity,56.0
859,2017-04-04,Trukky,Consumer Internet,Online Truck Aggregator & Booking platform,Ahmedabad,"Keyur Joshi, Pavan Bakeri",Seed Funding,4.0
860,2017-04-04,Konsult App,Consumer Internet,App based Doctor Consulting platform,New Delhi,"Koen Bouwers, Lomesh Agarwal, Jeroen Mensen, Pablo van den Bosch & Others",Seed Funding,4.0
861,2017-04-05,Credit Sudhaar,Consumer Internet,Credit Score Improvement platform,Mumbai,"Deepak Kulkarni, Sandeep Pangal",Seed Funding,0.0
862,2017-04-05,Fingerlix,Consumer Internet,Food Delivery Platform,Mumbai,Zephyr Peacock India,Private Equity,24.0
863,2017-04-05,DataWeave,Technology,Business Intelligence Solutions,Bangalore,"FreakOut Group, Blume Ventures, Herb Madan, WaterBridge Ventures",Private Equity,0.0
864,2017-04-06,Medwell Ventures,Healthcare,Home-Based Healthcare provider,Bangalore,"Mahindra Partners, Eight Roads Ventures, F-Prime Capital Partners",Private Equity,168.0
865,2017-04-06,Mech Mocha,Consumer Internet,Mobile gaming startup,Bangalore,"Accel Partners, Shunwei Capital",Private Equity,40.0
866,2017-04-07,Startup Buddy,Consumer Internet,Startup Support Platform,Gurgaon,"YouWeCan Ventures,",Seed Funding,0.0
867,2017-04-07,QorQI,Healthcare,Online Healthcare provider,Noida,Paytm,Seed Funding,0.0
868,2017-04-07,Twenty Two Motors,Technology,Smart Scooter manufacturer,Gurgaon,"Ishwar Singh,Farhaan Shabbir",Seed Funding,0.0
869,2017-04-07,PharmEasy,eCommerce,Online Pharmacy,Mumbai,"Bessemer Venture Partners, Orios Venture Partners, Trifecta Capital,",Private Equity,144.0
870,2017-04-08,WonderChef,eCommerce,Online marketplace for kitchen products,Mumbai,Labruyere Eberl\\xc3\\xa9,Private Equity,0.0
871,2017-04-08,FastFox,Consumer Internet,Online rental discovery platform,Gurgaon,"Lightspeed India Partners, Blume Ventures, CyberAgent Ventures, GrowX Ventures, IMJ Investment Partners",Private Equity,36.8
872,2017-04-10,Omnify,Technology,SaaS platform for SMEs,Bangalore,"Rajan Anandan, L.D Sharma, Saurabh Arora",Seed Funding,1.2
873,2017-04-10,Capital Float,Consumer Internet,Online Lending Platform for SME,Bangalore,Mahindra and Mahindra Financial Services,Private Equity,18.4
874,2017-04-11,Ninjacart,eCommerce,B2B agri-marketing platform,Bangalore,"Accel Partners, Nandan Nilekani\\xe2\\x80\\x99s NRJN Trust, Mistletoe, Qualcomm Ventures, M&S Partners",Private Equity,44.0
875,2017-04-11,MergerWare,Technology,Software solutions for M&As,Bangalore,Philippe Bouchet,Seed Funding,0.8
876,2017-04-11,Sports Flashes,Consumer Internet,Online Sports portal & Mobile app,New Delhi,"Sushil Kumar, Sandeep Singh",Seed Funding,0.0
877,2017-04-12,Clovia,eCommerce,Online lingerie & Sleepwear etailer,New Delhi,"Ivycap Ventures Advisors, Singularity Ventures and Ravi Dhariwal",Private Equity,32.0
878,2017-04-12,Emiza,Logistics,Third Party Logistics provider,Mumbai,"Mayfield, Nishant Rao, Dileep Nath",Private Equity,36.0
879,2017-04-12,HackerEarth,Consumer Internet,Online Skill Assessment Platform,Bangalore,"DHI Group Inc, Prime Venture Partners, Beenext, Beenos, Digital Garage, BizReach",Private Equity,36.0
880,2017-04-12,Squadrun,Technology,Software-As-a-Service Platform,Noida,"Blume Ventures, Contrarian Capital, 91springboard, Emergent Ventures, Abstract Ventures, Anthill Ventures, Axilor Ventures",Private Equity,16.8
881,2017-04-12,Tinmen,Consumer Internet,Food Delivery Platform,Hyderabad,"MAPE Advisory Group, R Ramaraj, Corvus Ventures",Seed Funding,0.0
882,2017-04-12,ScoutMyTrip,Consumer Internet,Online Travel planner,Mumbai,Z Nation Lab,Seed Funding,0.0
883,2017-04-13,SafetyKart,eCommerce,Safety & Hygiene Products etailer,Gurgaon,Redcliffe Capital,Private Equity,0.0
884,2017-04-13,WeAreHolidays,Consumer Internet,Travel Packages & Planner marketplace,Gurgaon,"Urrshila Kerkar,",Private Equity,61.6
885,2017-04-14,Ola Cabs,Consumer Internet,Cab Aggregator App,Bangalore,SIMI Pacific Pte,Private Equity,2080.0
886,2017-04-15,Myly,Consumer Internet,Mobile App for Schools,Jaipur,mall Industries Development Bank of India (SIDBI),Seed Funding,2.48
887,2017-04-17,CrediHealth,Consumer Internet,Online Medical Assistance platform,Gurgaon,"Tolaram Inc, Mountain Pine Capital",Private Equity,12.0
888,2017-04-17,Navia Life Care,Technology,Health Technology platform,New Delhi,Benori Ventures LLP,Seed Funding,0.0
889,2017-04-17,Raw Pressery,Food & Beverages,Raw Pressed Juices manufacturer,Mumbai,Jacqueline Fernandez,Seed Funding,0.0
890,2017-04-17,Snackible,Food & Beverages,Healthy Snacks manufacturer,Mumbai,"Nibhrant Shah, Anandbir Singh, Anirudh Sheth, Pratik Singhi, Vikram Mehta, Murali Nair",Seed Funding,1.4
891,2017-04-17,Be U Salons,Consumer Internet,Online Salon discovery & Booking Services,New Delhi,"Gaurav Kachru, Sundeep Singh Sahni, Jatin Aneja, Arun Malhotra",Seed Funding,4.96
892,2017-04-17,Simulanis,Consumer Internet,eLearning & Skills Development plat,New Delhi,Village Capital,Seed Funding,0.0
893,2017-04-17,LendingKart,Consumer Internet,Lending platform for small businesses,Ahmedabad,Anicut Capital,Private Equity,37.2
894,2017-04-18,Innefu Security Consulting,Technology,Cyber Security solutions using AI,New Delhi,IndiaNivesh Venture Capital Fund,Private Equity,16.0
895,2017-04-18,Whodat,Technology,Markerless AR platform,Bangalore,Ideaspring Capital,Private Equity,4.8
896,2017-04-18,Absentia VR,Technology,Virtual Reality Startup,Bangalore,Exfinity Venture Partners,Private Equity,10.0
897,2017-04-19,IOTrek,Technology,IoT Platform for Bus,New Delhi,Undisclosed Investor,Seed Funding,1.24
898,2017-04-20,HolaChef,Consumer Internet,Online Food Delivery,Mumbai,"SIDBI Venture Capital Ltd, Kalaari Capital",Private Equity,24.0
899,2017-04-20,Wooplr,eCommerce,Social Commerce\\xc2\\xa0 Fashion platform,Bangalore,Ankit Nagori,Private Equity,0.0
900,2017-04-21,Video Ken,Consumer Internet,Video Based Collaborative Learning,Bangalore,"Ravi Garikipati, Surot Chatterjee, Ashish Agrawal, LG Chandrasekhar, Sashi Reddi",Seed Funding,8.0
901,2017-04-24,Faasos,Food & Beverage,QSR chain and online food delivery,Pune,"Ligthbox Ventures II, Lightbox Expansion Fund, Sequoia Capital India, RuNet South Asia, RB Investments",Private Equity,50.4
902,2017-04-24,Oyo Rooms,Consumer Internet,Branded Budget Hotels Aggregator,Gurgaon,"SoftBank Vision Fund, Lightspeed Venture Partners, Sequoia Capital India Advisors, Greenoaks Capital Partners",Private Equity,2000.0
903,2017-04-24,Toppr,Consumer Internet,Learning mobile app for students,Mumbai,WGG International,Private Equity,25.6
904,2017-04-24,Niramai,Healthcare,Breast Cancer Screening Solutions,Bangalore,"pi Ventures, Axilor Ventures, 500 Startups, Binny Bansal",Seed Funding,0.0
905,2017-04-25,The Office Pass,Consumer Internet,CoWorking Spaces booking platform,Gurgaon,"Arun Tadanki, Aditya Verma",Seed Funding,1.96
906,2017-04-25,UrbanClap,Consumer Internet,Mobile Services Marketplace,Gurgaon,Trifecta Capital,Private Equity,24.8
907,2017-04-26,Awfis,Consumer Internet,Collaborative co-Working Spaces,Mumbai,Sequoia India,Private Equity,160.0
908,2017-04-26,Myra,Consumer Internet,Online Pharmacy,Bangalore,"Times Internet,Matrix Partners",Private Equity,0.0
909,2017-04-26,Flytxt,Technology,Customer data analytics software,Mumbai,DAH Beteiligungs GmbH,Private Equity,88.0
910,2017-04-26,Howdy Ventures,Consumer Internet,Public and Private Events creation app,Chennai,S. Xavier Britto,Seed Funding,12.0
911,2017-04-26,StalkBuyLove,eCommerce,Online fashion marketplace,New Delhi,Trifecta Capital,Private Equity,8.0
912,2017-04-26,ZipGo,Consumer Internet,Bus Pooling services platform,Bangalore,"Orios Ventures Partners, Team Builder Ventures, Omidyar Networks",Private Equity,0.0
913,2017-04-27,Scootsy,Consumer Internet,On-Demand Food Delivery,Mumbai,"Agnus Capital, Khattar Holdings",Private Equity,28.8
914,2017-04-27,Autobix,Technology,Software Solutions for Auto Dealership,Pune,GardX International,Seed Funding,0.0
915,2017-04-27,eShiksha,Technology,Education Institution Management Solutions,Jaipur,Cross Border Angels & Experts,Seed Funding,0.0
916,2017-04-27,iNurture,Consumer Internet,Online Educational courses,Bangalore,BlackSoil Capital Pvt. Ltd,Private Equity,12.0
917,2017-04-28,Sepalika,Consumer Internet,Healthcare related content platform,New Delhi,Accel Partners,Seed Funding,6.0
918,2017-04-28,Mintwalk,Consumer Internet,Financial advisory mobile app,Mumbai,Poshika Financial Ecosystem,Seed Funding,0.0
919,2017-04-29,Qriyo,Consumer Internet,Tutor Discovery & Booking platform,Jaipur,NB Ventures,Private Equity,0.0
